Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stat_Vola(22)_1d,stat_market_index_change(t_1)_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_ATR_1d
2019-02-07 09:30:00-05:00,41.36784984553682,41.73737910599273,40.87354779969541,41.017520904541016,126966800,0.0,0.0,,-0.0022244379802809355,-0.012202927688332643,-0.003576283173412076,0.0004958927359752785,-0.0014537017200637603,
2019-02-08 09:30:00-05:00,40.723518239061484,41.125957428845375,40.58615683951316,41.065711975097656,95280000,0.1825,0.0,,-0.009357140143940179,0.06436935743992156,-7.634638101372548e-05,0.006610035666562597,-0.008161957345110271,
2019-02-11 09:30:00-05:00,41.219944780968895,41.258502758164056,40.78617673025111,40.829551696777344,83973600,0.0,0.0,,0.0006762010869560964,-0.03970681361522943,0.003283890848968518,0.00426844954849348,0.0005047785731955301,
2019-02-12 09:30:00-05:00,40.991011011307435,41.20789318883334,40.89461607244741,41.1813850402832,89134000,0.0,0.0,,0.0007091030986317026,0.015903307617898044,-0.0051000619783067025,-0.003923580507586788,0.008357706634991802,
2019-02-13 09:30:00-05:00,41.30187788620379,41.564547212327184,40.94763428315657,41.01028823852539,89960800,0.0,0.0,,0.0128902247439735,-0.03381339717118825,0.0016832067114576077,-0.002543891971319545,0.012672978082344244,
2019-02-14 09:30:00-05:00,40.89702537620246,41.270544247182904,40.81750093612868,41.15969467163086,87342800,0.0,0.0,,0.003023994668760688,0.014257894297040163,0.001222195016748806,-0.0037837441810818495,0.0030619354695353707,
2019-02-15 09:30:00-05:00,41.26813055657155,41.37657162407588,40.90665788016362,41.068115234375,98507200,0.0,0.0,,-0.002651641555101225,0.036421706627348005,-0.0007628928614200614,0.005697630800822084,0.0014064344872262158,
2019-02-19 09:30:00-05:00,40.897022738930666,41.313920221745015,40.84400644896694,41.191017150878906,75891200,0.0,0.0,,0.01087875260858695,-0.08076445877921923,0.0063367891650625285,0.0015600345376181046,0.015623492746339895,
2019-02-20 09:30:00-05:00,41.25367662604835,41.766969057815956,41.20548099948539,41.45610046386719,104457600,0.0,0.0,,0.0014987433214488366,-0.002012054545821984,0.016690691455494733,0.0025415279057889872,0.0033264111538156005,
2019-02-21 09:30:00-05:00,41.400675120205065,41.53803283791616,41.03920241020983,41.222347259521484,68998800,0.0,0.0,,0.0017771107537685182,-0.05779567540746344,0.002387936199154339,-0.002861902363549329,0.004566656468748986,
2019-02-22 09:30:00-05:00,41.347660241271385,41.68985397717419,41.29946461371013,41.68262481689453,75652800,0.0,0.0,,-0.003526436790880272,0.03138370656326539,-0.014739855660243828,-0.008939153897029817,-0.0038630206362465502,
2019-02-25 09:30:00-05:00,41.969400272272935,42.381477180468096,41.918792465377976,41.98626708984375,87493600,0.0,0.0,,0.006411102394986878,-0.0656984651977136,0.004306725479316098,0.005957893654965352,0.009209488315790049,
2019-02-26 09:30:00-05:00,41.86095696861006,42.24411721101522,41.73082471607442,42.0103645324707,68280800,0.0,0.0,,0.0012318625699112573,0.0991857979190276,-0.0024826413474535736,-0.0029611633521668956,-0.0007861338276149432,
2019-02-27 09:30:00-05:00,41.740468220394085,42.17182411773534,41.62479428387974,42.14049530029297,111341600,0.0,0.0,,-0.0007904570968998437,0.021548800444713967,-0.0006034005682129528,0.004949953264282714,-0.007131172202565317,
2019-02-28 09:30:00-05:00,42.00794987154761,42.15012825351847,41.670573139426146,41.72599792480469,112861600,0.0,0.0,,-0.0005440493877303387,-0.030982219160517688,-0.005584502717080109,-0.011328983480649257,0.0022631465397831008,
2019-03-01 09:30:00-05:00,41.998310885710296,42.20796389039594,41.66334630626174,42.164588928222656,103544800,0.0,0.0,,-0.0028255083152146643,0.005442171751297131,-0.003718526618591955,-0.0034046447645192934,-0.0034787007559163863,0.5182180063591042
2019-03-04 09:30:00-05:00,42.33809379271999,42.83451572132463,41.92360479508901,42.376651763916016,109744800,0.0,0.0,,0.00689532059343434,-0.08186739242272834,-0.012492400825778516,-0.009242652757055714,0.008942886854525822,0.5210283732730027
2019-03-05 09:30:00-05:00,42.39834490887119,42.412803230728926,42.060968131463056,42.29954147338867,78949600,0.0,0.0,,-0.003880558492514008,0.0781135183091417,-0.008947836599417225,0.00783731500310103,-0.008932886132290707,0.5611287457847511
2019-03-06 09:30:00-05:00,42.092290513475255,42.289897354237965,41.91637482927487,42.05614471435547,83241600,0.0,0.0,,-0.001131532823106185,0.007518773466629547,-0.0021793654434236753,0.0020906399550693067,-0.004544706479247984,0.5402582160447625
2019-03-07 09:30:00-05:00,41.89951039170441,42.03687180238573,41.45369620409294,41.569366455078125,99185600,0.0,0.0,,-0.006524098653592381,0.0678426062094939,0.0022621095273498426,0.0036715514608209876,-0.020060245887284167,0.5250241944418446
2019-03-08 09:30:00-05:00,41.04401757180584,41.70671745126044,40.846410751837965,41.66815948486328,95997600,0.0,0.0,,-0.00812571755868352,0.05400256631702249,-0.0008560787337824616,0.006484711615585281,-0.008582619869100139,0.5323454160419615
2019-03-11 09:30:00-04:00,42.28989955960967,43.164661037740444,42.256162252975024,43.11164474487305,128044000,0.0,0.0,,-0.0021316888487414865,-0.03254978363837502,0.01028193696045121,0.004212920993245772,-0.001148572812554094,0.5626562193775766
2019-03-12 09:30:00-04:00,43.376736803732896,44.02015795840395,43.22491704825053,43.596031188964844,129870400,0.0,0.0,,0.014666041867757107,-0.10716507134672604,-0.006322244542694699,-0.0029612229572820725,0.017741214756336277,0.6471893436079276
2019-03-13 09:30:00-04:00,43.9189354765531,44.171967115951375,43.598429223594046,43.7888069152832,124130000,0.0,0.0,0.1539107358300307,0.0029533182046204143,-0.03907881848735939,0.005819366632410894,0.007012469945328226,0.0006133148913280984,0.67040159365402
2019-03-14 09:30:00-04:00,44.316551639393104,44.3647509411636,43.99363690923735,44.27558517456055,94318000,0.0,0.0,0.15388672787851213,0.006949583813841809,-0.026143834305291547,0.008639937321609947,-0.0018842300123381728,0.0039036855653031832,0.662154105748713
2019-03-15 09:30:00-04:00,44.54549152888892,45.143125421369874,44.2780015578159,44.85153579711914,156171600,0.0,0.0,0.15300625701164605,-0.0008680223820187738,0.006711420851004624,-0.010783920142208414,-0.007223159388423217,-0.004010585787330712,0.6547450285428282
2019-03-18 09:30:00-04:00,44.774426305161754,45.398568384046534,44.772014133439754,45.30940628051758,104879200,0.0,0.0,0.15539126325740682,0.00498490290027398,-0.04592591744882091,0.006494529345526967,0.006614258972985176,0.0025167292901553395,0.6727714734419541
