Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2017-04-06 09:30:00-04:00,103.36070872220796,103.50564372808807,102.74688623982594,103.32660675048828,6497000,0.0,0.0,0.0
2017-04-07 09:30:00-04:00,103.87225397596183,104.22179440440696,102.89184966147744,102.90889739990234,10270000,0.0,0.0,0.0
2017-04-10 09:30:00-04:00,103.27548020796442,103.68469745609484,103.15612653231962,103.38630676269531,5314500,0.0,0.0,0.0
2017-04-11 09:30:00-04:00,103.83811211973591,104.56276100845461,103.76990818792393,104.3666763305664,11297400,0.0,0.0,0.0
2017-04-12 09:30:00-04:00,104.44341157554437,105.0231320106644,104.25585400766948,104.93787384033203,11532500,0.0,0.0,0.0
2017-04-13 09:30:00-04:00,105.24481709691571,105.49205155675462,104.78445665918773,105.26187133789062,8396700,0.0,0.0,0.0
2017-04-17 09:30:00-04:00,105.25331215942026,105.33004321186236,104.74179565885206,104.93787384033203,8015000,0.0,0.0,0.0
2017-04-18 09:30:00-04:00,105.59436377913586,106.5491996977006,105.33008156686809,106.31048583984375,11529700,0.0,0.0,0.0
2017-04-19 09:30:00-04:00,105.79897025648576,105.8586470955005,105.45795696027821,105.73076629638672,7344000,0.0,0.0,0.0
2017-04-20 09:30:00-04:00,105.30450947721059,105.64552279989172,104.98055039802199,105.32156372070312,7932900,0.0,0.0,0.0
2017-04-21 09:30:00-04:00,105.56027109529347,105.918332157179,105.27893461625993,105.32156372070312,9798500,0.0,0.0,0.0
2017-04-24 09:30:00-04:00,104.47754700602601,104.99759079104979,104.40081592900766,104.80150604248047,8066400,0.0,0.0,0.0
2017-04-25 09:30:00-04:00,104.18773507897211,104.40086767012562,103.4801333153127,103.53981018066406,8122300,0.0,0.0,0.0
2017-04-26 09:30:00-04:00,103.59943873042035,104.12800965151642,103.52271415544651,104.1109619140625,5766200,0.0,0.0,0.0
2017-04-27 09:30:00-04:00,103.79553729172746,104.30705403912472,103.65060873908443,104.07687377929688,4978300,0.0,0.0,0.0
2017-04-28 09:30:00-04:00,103.66760956497227,104.38373789068173,103.62498698281249,104.3070068359375,8166300,0.0,0.0,0.0
2017-05-01 09:30:00-04:00,103.96107145612054,104.34550866503396,103.12384409994172,103.43994140625,8795900,0.255,0.0,0.0
2017-05-02 09:30:00-04:00,103.34596136173204,104.03795090913067,103.32033308484661,103.9696044921875,6727800,0.0,0.0,0.0
2017-05-03 09:30:00-04:00,104.41380909059882,104.55904028173548,103.84142273644571,104.03791046142578,8932900,0.0,0.0,0.0
2017-05-04 09:30:00-04:00,103.3801212491417,103.55952568209553,103.0896522734982,103.52535247802734,9707200,0.0,0.0,0.0
2017-05-05 09:30:00-04:00,103.69620091361801,103.77309224403335,103.27759061473486,103.61931610107422,5605400,0.0,0.0,0.0
2017-05-08 09:30:00-04:00,103.4655299162295,103.49115818459008,102.97002833502212,103.05545806884766,8057800,0.0,0.0,0.0
2017-05-09 09:30:00-04:00,102.84190443415696,103.05548207741288,102.63687172163554,103.04694366455078,5536700,0.0,0.0,0.0
2017-05-10 09:30:00-04:00,103.29472206917791,103.42286347501827,102.65398896847947,102.9273681640625,6517000,0.0,0.0,0.0
2017-05-11 09:30:00-04:00,102.51729611175087,103.00425300756672,102.44041126824665,102.9273681640625,7479800,0.0,0.0,0.0
2017-05-12 09:30:00-04:00,103.38012202615025,103.79018744230615,103.35449375237454,103.70475769042969,7463900,0.0,0.0,0.0
2017-05-15 09:30:00-04:00,103.42278289794922,103.55093072182329,103.15794884171343,103.42278289794922,5173200,0.0,0.0,0.0
2017-05-16 09:30:00-04:00,103.46555595496696,104.13191717152571,103.46555595496696,103.80728149414062,6722700,0.0,0.0,0.0
2017-05-17 09:30:00-04:00,104.76409384632,105.54151952676511,104.55906115215049,105.31939697265625,11236400,0.0,0.0,0.0
2017-05-18 09:30:00-04:00,105.72093467687826,105.88325577341448,105.24252283597886,105.43901062011719,8350500,0.0,0.0,0.0
2017-05-19 09:30:00-04:00,105.38776016028584,105.74656906169284,105.08875274244666,105.686767578125,11277400,0.0,0.0,0.0
2017-05-22 09:30:00-04:00,105.43042868453166,105.55857000482291,105.3022808463706,105.39625549316406,4062900,0.0,0.0,0.0
2017-05-23 09:30:00-04:00,105.51588462607386,105.60985929622123,104.63594591275887,104.68720245361328,7901300,0.0,0.0,0.0
2017-05-24 09:30:00-04:00,104.90932623716526,105.30230826340674,104.68720369437781,105.27667999267578,7355200,0.0,0.0,0.0
2017-05-25 09:30:00-04:00,105.09724397093926,105.31936646069727,104.8751279990512,105.31082153320312,6464800,0.0,0.0,0.0
2017-05-26 09:30:00-04:00,105.55005110026579,105.71236564191919,105.2937553765821,105.49024963378906,2963800,0.0,0.0,0.0
2017-05-30 09:30:00-04:00,105.96011888847175,106.05409355480548,105.71236808794387,106.0113754272461,4819400,0.0,0.0,0.0
2017-05-31 09:30:00-04:00,105.97723008827681,106.48981513285771,105.96014022666306,106.27623748779297,8000200,0.0,0.0,0.0
2017-06-01 09:30:00-04:00,105.90208779838669,106.32159148503969,105.86784873125757,106.28734588623047,9037300,0.263,0.0,0.0
2017-06-02 09:30:00-04:00,107.20338796656682,107.67425022554035,107.05784907915755,107.54583740234375,13245000,0.0,0.0,0.0
2017-06-05 09:30:00-04:00,106.92943868186337,107.15203181351717,106.82670188302002,106.87806701660156,6775500,0.0,0.0,0.0
2017-06-06 09:30:00-04:00,107.60573519735199,107.75983707338001,107.35745958976918,107.46018981933594,12841500,0.0,0.0,0.0
2017-06-07 09:30:00-04:00,107.2205067021634,107.46021934592163,106.83525517207764,106.94654846191406,12852400,0.0,0.0,0.0
2017-06-08 09:30:00-04:00,106.91232296368477,106.91232296368477,106.41577805041798,106.66404724121094,8758600,0.0,0.0,0.0
2017-06-09 09:30:00-04:00,106.22743786844624,106.70686327934361,106.1418271210262,106.50139617919922,5130500,0.0,0.0,0.0
2017-06-12 09:30:00-04:00,106.33871320310669,107.00648606440438,106.27878503687947,106.46713256835938,4335800,0.0,0.0,0.0
2017-06-13 09:30:00-04:00,106.16750777557233,106.60412453903729,106.15038170738866,106.48426818847656,4742600,0.0,0.0,0.0
2017-06-14 09:30:00-04:00,107.80268366509077,108.47901959290314,107.6400252238968,108.12801361083984,20212300,0.0,0.0,0.0
2017-06-15 09:30:00-04:00,107.94822407603053,108.15369768621389,107.72563746251954,107.956787109375,5863700,0.0,0.0,0.0
2017-06-16 09:30:00-04:00,107.93964203381546,108.24784584448301,107.8797138779456,108.17079162597656,6672500,0.0,0.0,0.0
2017-06-19 09:30:00-04:00,108.14514301618814,108.28212543357047,107.89686728344354,108.0167236328125,5641300,0.0,0.0,0.0
2017-06-20 09:30:00-04:00,108.54752281884711,109.06975686485647,108.54752281884711,108.98414611816406,8405700,0.0,0.0,0.0
2017-06-21 09:30:00-04:00,108.82148967678421,109.27523254841523,108.65026816994745,109.20674133300781,5914800,0.0,0.0,0.0
2017-06-22 09:30:00-04:00,109.33513309345632,109.47211548964754,108.99268363465843,109.44642639160156,6608100,0.0,0.0,0.0
2017-06-23 09:30:00-04:00,109.12967768065995,109.49780974512248,109.06974950884889,109.39507293701172,4329900,0.0,0.0,0.0
2017-06-26 09:30:00-04:00,109.8145845805426,110.0714233534774,109.72041079924527,109.80601501464844,5541600,0.0,0.0,0.0
2017-06-27 09:30:00-04:00,109.09541581645371,109.1467809470123,108.40196042719316,108.63311004638672,8354200,0.0,0.0,0.0
2017-06-28 09:30:00-04:00,108.44475813150666,108.47900372771814,107.8540395589777,108.2735366821289,7357900,0.0,0.0,0.0
2017-06-29 09:30:00-04:00,107.02361650156885,107.63146122146783,106.9294427319822,107.3660659790039,9115800,0.0,0.0,0.0
2017-06-30 09:30:00-04:00,107.17771839081566,107.34893986361462,106.88663404904081,107.11779022216797,10189800,0.0,0.0,0.0
2017-07-03 09:30:00-04:00,107.23617978325677,107.27049614620866,106.39544525387817,106.77291870117188,11021100,0.258,0.0,0.0
2017-07-05 09:30:00-04:00,106.54984870709646,106.93590282016278,106.48122253725938,106.79863739013672,11394500,0.0,0.0,0.0
2017-07-06 09:30:00-04:00,105.96647980669293,106.06942887541076,105.46032827880897,105.91500854492188,10853100,0.0,0.0,0.0
2017-07-07 09:30:00-04:00,105.38312441766263,105.54612548831797,105.16865208055879,105.28018188476562,9401800,0.0,0.0,0.0
2017-07-10 09:30:00-04:00,105.40888045225994,105.60619136303363,105.2458793601778,105.43461608886719,3859200,0.0,0.0,0.0
2017-07-11 09:30:00-04:00,105.40028139514614,105.80349041901128,105.27159668931189,105.61475372314453,4425600,0.0,0.0,0.0
2017-07-12 09:30:00-04:00,106.28394975545623,106.41263451385721,105.94079258144649,106.34400177001953,7839900,0.0,0.0,0.0
2017-07-13 09:30:00-04:00,106.03513193501375,106.07802902446156,105.35739850183525,105.67481994628906,7449300,0.0,0.0,0.0
2017-07-14 09:30:00-04:00,106.46407692488941,106.51555474139566,105.6233489490181,105.80350494384766,6566800,0.0,0.0,0.0
2017-07-17 09:30:00-04:00,105.80352788667125,106.3697316296023,105.75205005900236,106.09520721435547,4737300,0.0,0.0,0.0
2017-07-18 09:30:00-04:00,106.7471736637868,107.03885290542344,106.5755984093154,107.02169799804688,9163000,0.0,0.0,0.0
2017-07-19 09:30:00-04:00,107.04745188680558,107.24476935375556,106.88445078563721,107.06461334228516,5140900,0.0,0.0,0.0
2017-07-20 09:30:00-04:00,107.65653448999718,107.86243264994978,107.21043490045273,107.3734359741211,12239100,0.0,0.0,0.0
2017-07-21 09:30:00-04:00,107.86242609911889,108.11978896566453,107.72516066748706,107.82810974121094,6201500,0.0,0.0,0.0
2017-07-24 09:30:00-04:00,107.62224828005836,107.802410856783,107.37346605447877,107.40777587890625,5378500,0.0,0.0,0.0
2017-07-25 09:30:00-04:00,106.49842679866947,106.54132390172668,105.9236422707052,106.00942993164062,9743300,0.0,0.0,0.0
2017-07-26 09:30:00-04:00,105.75200173819665,106.45547063990729,105.58900723639351,106.18094635009766,8459500,0.0,0.0,0.0
2017-07-27 09:30:00-04:00,105.61477197629893,105.84639925069133,105.36598324740208,105.65766906738281,6390800,0.0,0.0,0.0
2017-07-28 09:30:00-04:00,105.75203407979376,106.36971555706158,105.74345989745979,106.28392791748047,5491800,0.0,0.0,0.0
2017-07-31 09:30:00-04:00,105.9150430346984,106.42120127258153,105.86357175616642,106.4126205444336,5464600,0.0,0.0,0.0
2017-08-01 09:30:00-04:00,105.90448905682523,107.21991151645801,105.88729686441125,107.15972900390625,9676800,0.269,0.0,0.0
2017-08-02 09:30:00-04:00,107.27150043678827,107.61540333822688,107.19412572765079,107.21991729736328,5745600,0.0,0.0,0.0
2017-08-03 09:30:00-04:00,107.71858542302941,108.34620220458231,107.69279385110298,108.32901000976562,10324500,0.0,0.0,0.0
2017-08-04 09:30:00-04:00,107.59819688648946,107.62398845278419,106.98777243304255,107.40904998779297,8485500,0.0,0.0,0.0
2017-08-07 09:30:00-04:00,107.33167266413486,107.5552105125527,107.13393294235884,107.5294189453125,4684600,0.0,0.0,0.0
2017-08-08 09:30:00-04:00,107.35747082156502,107.45204427440733,106.73844697001599,107.14253234863281,6197400,0.0,0.0,0.0
2017-08-09 09:30:00-04:00,108.26882314790437,108.28601534203176,107.64119983211239,107.72718048095703,9221800,0.0,0.0,0.0
2017-08-10 09:30:00-04:00,108.00229451713938,108.70729250000862,107.91631387385604,108.64710998535156,10378200,0.0,0.0,0.0
2017-08-11 09:30:00-04:00,108.13121361759072,108.72444573478718,107.94207332458585,108.69865417480469,5717800,0.0,0.0,0.0
2017-08-14 09:30:00-04:00,108.32040197961747,108.56973142066045,108.09687066784292,108.13985443115234,5111000,0.0,0.0,0.0
2017-08-15 09:30:00-04:00,107.23711204976763,107.93351064363593,107.21991329766604,107.6841812133789,7473200,0.0,0.0,0.0
2017-08-16 09:30:00-04:00,107.3231077659496,108.34621070256017,107.30590901038113,108.0796890258789,5283800,0.0,0.0,0.0
2017-08-17 09:30:00-04:00,108.07107764608278,108.91363947147568,107.9077288427433,108.88784790039062,9364700,0.0,0.0,0.0
2017-08-18 09:30:00-04:00,109.17156487960585,109.31772148410884,108.55254095535507,108.86205291748047,8382500,0.0,0.0,0.0
2017-08-21 09:30:00-04:00,108.99099153478231,109.20592999502708,108.75886088385451,109.12855529785156,7669800,0.0,0.0,0.0
2017-08-22 09:30:00-04:00,109.00816496500944,109.02535715169915,108.56108939828003,108.7072525024414,6140700,0.0,0.0,0.0
2017-08-23 09:30:00-04:00,109.22315553030423,109.4552862381583,108.98242544529917,109.44669342041016,7446400,0.0,0.0,0.0
2017-08-24 09:30:00-04:00,109.08557867147032,109.45527313186128,108.9480214505399,109.04259490966797,5569400,0.0,0.0,0.0
2017-08-25 09:30:00-04:00,109.20596122586659,109.57565574558929,109.07700336036122,109.4638900756836,7303300,0.0,0.0,0.0
2017-08-28 09:30:00-04:00,109.11994437000767,109.52402968199053,108.95659561790865,109.39506530761719,4448500,0.0,0.0,0.0
2017-08-29 09:30:00-04:00,110.44400192416646,110.49558506390218,109.45527697694818,109.74759674072266,7659400,0.0,0.0,0.0
2017-08-30 09:30:00-04:00,109.58427712634537,109.8250072694954,109.48110425382202,109.71324157714844,4735200,0.0,0.0,0.0
2017-08-31 09:30:00-04:00,109.73903482624658,110.07433846779702,109.67885228954277,110.03994750976562,7978400,0.0,0.0,0.0
2017-09-01 09:30:00-04:00,109.68067086705133,109.70651554776433,108.92253175019508,109.1982192993164,14128600,0.263,0.0,0.0
2017-09-05 09:30:00-04:00,110.0080388205342,110.9643313093718,110.0080388205342,110.92986297607422,15215700,0.0,0.0,0.0
2017-09-06 09:30:00-04:00,110.8953954657824,111.13662118879046,110.05109886234618,110.24925231933594,9066400,0.0,0.0,0.0
2017-09-07 09:30:00-04:00,110.5594079895887,111.62770278637784,110.5594079895887,111.37785339355469,13618900,0.0,0.0,0.0
2017-09-08 09:30:00-04:00,111.23137248199986,111.27445131438323,110.76615527137581,111.13660430908203,9808500,0.0,0.0,0.0
2017-09-11 09:30:00-04:00,110.16310357089037,110.31817819227105,109.63757327470633,109.80987548828125,17856700,0.0,0.0,0.0
2017-09-12 09:30:00-04:00,109.45663359230115,109.49108877027237,109.00863740379259,109.23263549804688,7557400,0.0,0.0,0.0
2017-09-13 09:30:00-04:00,109.33602719353864,109.3446377020854,108.79326280135847,108.8018798828125,6740000,0.0,0.0,0.0
2017-09-14 09:30:00-04:00,108.87084977895572,109.26715024691178,108.83638801136256,109.24991607666016,6674500,0.0,0.0,0.0
2017-09-15 09:30:00-04:00,109.4135816212301,109.42219870429183,109.01728124820144,109.29296875,9769200,0.0,0.0,0.0
2017-09-18 09:30:00-04:00,108.98280591631644,109.04311234442102,108.41419681740953,108.6640396118164,6863000,0.0,0.0,0.0
2017-09-19 09:30:00-04:00,108.79325767788849,108.81910234812618,108.31942338674786,108.39695739746094,5554900,0.0,0.0,0.0
2017-09-20 09:30:00-04:00,108.52620717219557,108.59513068737427,107.97483219658233,108.47451782226562,8037000,0.0,0.0,0.0
2017-09-21 09:30:00-04:00,108.68988622833693,109.03449061830949,108.39696460937137,108.41419219970703,6147800,0.0,0.0,0.0
2017-09-22 09:30:00-04:00,108.9827869187438,109.18094033249314,108.60371425221808,108.72432708740234,5660700,0.0,0.0,0.0
2017-09-25 09:30:00-04:00,108.8277257947738,109.64617107373947,108.7243405348688,109.40494537353516,9679000,0.0,0.0,0.0
2017-09-26 09:30:00-04:00,109.21544339709762,109.31882868954759,108.92252826118683,109.20683288574219,7251900,0.0,0.0,0.0
2017-09-27 09:30:00-04:00,107.57850582856159,107.94896141692668,107.35450774485311,107.56127166748047,12145700,0.0,0.0,0.0
2017-09-28 09:30:00-04:00,107.00996129472996,107.38903419201296,106.80319724753494,107.2425765991211,8883700,0.0,0.0,0.0
2017-09-29 09:30:00-04:00,107.48375701904297,107.716365652278,107.06160544431205,107.48375701904297,11285500,0.0,0.0,0.0
2017-10-02 09:30:00-04:00,107.74446483358497,107.90848784269352,107.25240239247076,107.28693389892578,7860700,0.252,0.0,0.0
2017-10-03 09:30:00-04:00,106.97616953656826,107.48550108405179,106.97616953656826,107.39054107666016,6219800,0.0,0.0,0.0
2017-10-04 09:30:00-04:00,107.50275786176138,107.55455183170459,106.9416323712667,107.399169921875,7447000,0.0,0.0,0.0
2017-10-05 09:30:00-04:00,107.27831980673537,107.3042233811685,106.77762933331029,106.99344635009766,8180300,0.0,0.0,0.0
2017-10-06 09:30:00-04:00,106.43231535389027,107.13156034498405,106.20786382375421,106.69129180908203,10375000,0.0,0.0,0.0
2017-10-09 09:30:00-04:00,106.85528134056358,107.0969952574471,106.73442438212182,107.02793884277344,3590900,0.0,0.0,0.0
2017-10-10 09:30:00-04:00,107.1660757937124,107.79626425402692,107.0624812754355,107.20060729980469,6666800,0.0,0.0,0.0
2017-10-11 09:30:00-04:00,107.53731319503173,107.61501075337203,107.26970217608769,107.40782165527344,4385900,0.0,0.0,0.0
2017-10-12 09:30:00-04:00,107.5200240224349,107.89122949822233,107.25240648375264,107.86532592773438,7141600,0.0,0.0,0.0
2017-10-13 09:30:00-04:00,108.40920110775944,108.71997812637282,108.05525805303381,108.64228057861328,7746900,0.0,0.0,0.0
2017-10-16 09:30:00-04:00,108.36602067626961,108.6854321769172,108.236529171347,108.5645751953125,5737300,0.0,0.0,0.0
2017-10-17 09:30:00-04:00,108.24518199267663,108.84946700284985,108.24518199267663,108.70271301269531,4969600,0.0,0.0,0.0
2017-10-18 09:30:00-04:00,107.95168112572775,108.06390361037965,107.63226955003883,107.9862060546875,5943800,0.0,0.0,0.0
2017-10-19 09:30:00-04:00,108.54730715614764,108.78039318441402,108.14157017718968,108.17610168457031,8966500,0.0,0.0,0.0
2017-10-20 09:30:00-04:00,107.04520129988929,107.28691521677281,106.73442438212182,107.02793884277344,12326900,0.0,0.0,0.0
2017-10-23 09:30:00-04:00,107.18335532576486,107.46822875302603,107.0624917495119,107.21788024902344,6871100,0.0,0.0,0.0
2017-10-24 09:30:00-04:00,106.50134477545517,106.7775901922322,106.31142481650652,106.55313873291016,6842800,0.0,0.0,0.0
2017-10-25 09:30:00-04:00,105.77621991705469,106.16469444281977,105.681259916504,106.04383087158203,9961400,0.0,0.0,0.0
2017-10-26 09:30:00-04:00,106.23372906266135,106.23372906266135,105.68987274169922,105.68987274169922,8179400,0.0,0.0,0.0
2017-10-27 09:30:00-04:00,106.13016845303044,106.46684244113854,105.966145427876,106.38914489746094,10480900,0.0,0.0,0.0
2017-10-30 09:30:00-04:00,106.92439359880335,107.44235317162321,106.66541051928677,107.40782165527344,9051600,0.0,0.0,0.0
2017-10-31 09:30:00-04:00,107.50275026674551,107.61497930864263,107.39052781105977,107.44232177734375,4424300,0.0,0.0,0.0
2017-11-01 09:30:00-04:00,107.57466804127411,108.25809455742194,107.53141720870227,107.92070770263672,8940400,0.263,0.0,0.0
2017-11-02 09:30:00-04:00,108.13698349213394,108.58683043939183,108.06777423866113,108.39651489257812,7222700,0.0,0.0,0.0
2017-11-03 09:30:00-04:00,108.54358621747225,108.74255458312862,108.25810297962641,108.6906509399414,10984100,0.0,0.0,0.0
2017-11-06 09:30:00-05:00,108.94151149998513,109.19239006742232,108.75984217876997,109.09722900390625,6246700,0.0,0.0,0.0
2017-11-07 09:30:00-05:00,109.20106969151512,109.67686852578812,109.1145548124122,109.55575561523438,6422700,0.0,0.0,0.0
2017-11-08 09:30:00-05:00,109.51250599341599,109.69418197237448,109.18377186989693,109.31353759765625,3356200,0.0,0.0,0.0
2017-11-09 09:30:00-05:00,108.88965322044983,109.20973456727334,108.61282272041231,109.00211334228516,6280400,0.0,0.0,0.0
2017-11-10 09:30:00-05:00,107.88613045815956,107.99859057157799,107.23730840349165,107.3584213256836,11981000,0.0,0.0,0.0
2017-11-13 09:30:00-05:00,107.96396490437601,107.97261111077735,107.54006318503892,107.58332061767578,5880800,0.0,0.0,0.0
2017-11-14 09:30:00-05:00,107.93801368303897,108.34460981637403,107.93801368303897,108.31000518798828,6195900,0.0,0.0,0.0
2017-11-15 09:30:00-05:00,109.05401656911495,109.58172573900866,108.69067777677624,109.48656463623047,9568200,0.0,0.0,0.0
2017-11-16 09:30:00-05:00,109.01077105229092,109.28760156477337,108.52631270532663,108.53496551513672,5894900,0.0,0.0,0.0
2017-11-17 09:30:00-05:00,109.06266992690655,109.38275787423905,108.96750882364985,109.3395004272461,6938800,0.0,0.0,0.0
2017-11-20 09:30:00-05:00,108.92421874382853,109.33080823837955,108.92421874382853,109.29620361328125,4232300,0.0,0.0,0.0
2017-11-21 09:30:00-05:00,109.94500934782828,110.1180324479267,109.27023575783548,109.64222717285156,5818400,0.0,0.0,0.0
2017-11-22 09:30:00-05:00,109.53844845771934,110.04019907836559,109.44328737790616,109.9969482421875,4140700,0.0,0.0,0.0
2017-11-24 09:30:00-05:00,109.80662818722863,109.89313646140104,109.59900700918317,109.69416809082031,3141400,0.0,0.0,0.0
2017-11-27 09:30:00-05:00,109.74611154877604,109.91048194944439,109.36546708413803,109.53849029541016,6079900,0.0,0.0,0.0
2017-11-28 09:30:00-05:00,109.66820311413218,110.0228955972467,109.40867830712537,109.68550872802734,5983000,0.0,0.0,0.0
2017-11-29 09:30:00-05:00,108.62146314129576,108.72527704833755,108.22351973120801,108.60416412353516,14547100,0.0,0.0,0.0
2017-11-30 09:30:00-05:00,108.40517796135164,108.58684732985782,107.65254866327733,108.24081420898438,9630000,0.0,0.0,0.0
2017-12-01 09:30:00-05:00,109.11202532853645,110.68971539341555,108.44453725475772,109.70149230957031,24583100,0.255,0.0,0.0
2017-12-04 09:30:00-05:00,109.15534925580491,109.80549627877433,109.05999383001173,109.75348663330078,9609200,0.0,0.0,0.0
2017-12-05 09:30:00-05:00,109.63210221529664,110.52496953848458,109.61476126153676,110.2995834350586,10958900,0.0,0.0,0.0
2017-12-06 09:30:00-05:00,110.84574394425317,111.15780845455097,110.66370355756361,110.68103790283203,11834200,0.0,0.0,0.0
2017-12-07 09:30:00-05:00,110.89774924927535,111.04512093965478,109.48476538110256,109.81417083740234,13056800,0.0,0.0,0.0
2017-12-08 09:30:00-05:00,109.73616151522641,109.86619226131667,109.43276085010815,109.8228530883789,4786100,0.0,0.0,0.0
2017-12-11 09:30:00-05:00,109.97021678860224,110.16959153159637,109.58013116890878,109.59746551513672,3863800,0.0,0.0,0.0
