,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_Vola(22)_1d,stat_market_index_change(t_1)_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_ATR_1d,stat_ATR,duration
197,AAPL,US,2020-03-09 09:30:00-04:00,2020-03-09 09:30:00-04:00,64.37477927154062,-1,US-AAPL-20200309-093000,2020-03-10 09:30:00-04:00,67.6768,0,Stop Loss at Open,True,0,-0.05129370175439451,,,0,0,False,0,0.5240562066117965,-0.0170538520003701,0.0585562785807438,0.0026404370796919,0.0520441101179072,-0.020015942887581,2.9921542461092776,2.9921542461092776,1
198,AMZN,US,2020-03-09 09:30:00-04:00,2020-03-09 09:30:00-04:00,88.71517404365541,1,US-AMZN-20200309-093000,2020-03-10 09:30:00-04:00,93.5206,1,Take Profit at Open,True,1,0.05416689994859182,,,0,0,False,0,0.3484682155910941,-0.0170538520003701,0.0585562785807438,0.0026404370796919,0.0520441101179072,-0.020015942887581,3.052121525961728,3.052121525961729,1
199,NVDA,US,2020-03-09 09:30:00-04:00,2020-03-09 09:30:00-04:00,59.7623417854225,-1,US-NVDA-20200309-093000,2020-03-10 09:30:00-04:00,63.9396,0,Stop Loss at Open,True,0,-0.0698978334814255,,,0,0,False,0,0.6830280418697198,-0.0170538520003701,0.0585562785807438,0.0026404370796919,0.0520441101179072,-0.020015942887581,3.660393963373368,3.660393963373368,1
200,MSFT,US,2020-03-10 09:30:00-04:00,2020-03-10 09:30:00-04:00,152.78706593479967,-1,US-MSFT-20200310-093000,2020-03-12 09:30:00-04:00,140.4341,1,Take Profit at Open,True,1,0.08085086168269749,,,0,0,False,0,0.5346082844387959,-0.0759696974774509,0.2985217183529056,0.0022144787309947,0.0271031666216929,-0.0936918011356122,6.910831723774514,6.910831723774518,2
201,GOOG,US,2020-03-10 09:30:00-04:00,2020-03-10 09:30:00-04:00,63.015750000000004,1,US-GOOG-20200310-093000,2020-03-11 09:30:00-04:00,60.7553,0,Stop loss at daily close,True,0,-0.03587119093242572,,,0,0,False,0,0.4386264024927771,-0.0759696974774509,0.2985217183529056,0.0022144787309947,0.0271031666216929,-0.0936918011356122,2.468531833577209,2.4685318335772095,1
202,AAPL,US,2020-03-11 09:30:00-04:00,2020-03-11 09:30:00-04:00,67.73785113513414,1,US-AAPL-20200311-093000,2020-03-12 09:30:00-04:00,62.4686,0,Stop Loss at Open,True,0,-0.07778887352984082,,,0,0,False,0,0.6376799448440335,0.0493963062815614,-0.1314726398784228,-0.0091967897366751,-0.0512575587168798,0.0285205907227896,3.354940712658144,3.3549407126581436,1
203,NVDA,US,2020-03-11 09:30:00-04:00,2020-03-11 09:30:00-04:00,63.670377346132476,1,US-NVDA-20200311-093000,2020-03-11 09:30:00-04:00,61.399,0,Stop loss at daily close,True,0,-0.03567400478537363,,,0,0,False,0,0.765273212854778,0.0493963062815614,-0.1314726398784228,-0.0091967897366751,-0.0512575587168798,0.0285205907227896,3.894962796497941,3.894962796497941,0
204,GOOG,US,2020-03-12 09:30:00-04:00,2020-03-12 09:30:00-04:00,56.28592423725129,-1,US-GOOG-20200312-093000,2020-03-13 09:30:00-04:00,58.9647,0,Stop Loss at Open,True,0,-0.04759228526580434,,,0,0,False,0,0.4992980452326679,-0.0488684451312739,0.139534934360995,-0.0106684054200073,-0.0367984243477544,-0.0641053919763597,2.647139855438704,2.6471398554387036,1
205,MSFT,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,142.56046144476653,1,US-MSFT-20200313-093000,2020-03-16 09:30:00-04:00,135.244,0,Stop Loss at Open,True,0,-0.051321813710607365,,,0,0,False,0,0.6572524827735977,-0.0951126809783365,0.4001855117660406,-0.0317411811934972,0.0061973162944464,-0.1118168074486929,7.817608099425383,7.817608099425387,3
206,NVDA,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,57.449390402919484,1,US-NVDA-20200313-093000,2020-03-16 09:30:00-04:00,52.9142,0,Stop Loss at Open,True,0,-0.07894235902438769,,,0,0,False,0,0.8742118590336406,-0.0951126809783365,0.4001855117660406,-0.0317411811934972,0.0061973162944464,-0.1118168074486929,4.210198800898576,4.210198800898576,3
207,AAPL,US,2020-03-16 09:30:00-04:00,2020-03-16 09:30:00-04:00,59.05394577283702,-1,US-AAPL-20200316-093000,2020-03-17 09:30:00-04:00,61.7477,0,Stop loss at daily close,True,0,-0.04561514377930064,,,0,0,False,0,0.8411949522194195,0.0928712497297183,-0.2337352471753954,-0.0463097561159198,-0.022603098681269,0.0776539472638622,3.885625613374749,3.8856256133747484,1
208,MSFT,US,2020-03-17 09:30:00-04:00,2020-03-17 09:30:00-04:00,135.243999387025,-1,US-MSFT-20200317-093000,2020-03-17 09:30:00-04:00,141.6616,0,Stop loss at daily close,True,0,-0.0474520174060356,,,0,0,False,0,0.9663465499919656,-0.1198405524039344,0.4298806817087415,-0.0196608350714615,0.0647653695510444,-0.1427201707590293,9.849864792065135,9.849864792065139,0
209,NVDA,US,2020-03-17 09:30:00-04:00,2020-03-17 09:30:00-04:00,50.07443398336883,1,US-NVDA-20200317-093000,2020-03-19 09:30:00-04:00,51.5638,1,Take Profit at Close,True,1,0.029743042470052383,,,0,0,False,0,1.1376129424049612,-0.1198405524039344,0.4298806817087415,-0.0196608350714615,0.0647653695510444,-0.1427201707590293,4.872274233156007,4.8722742331560065,2
210,GOOG,US,2020-03-17 09:30:00-04:00,2020-03-17 09:30:00-04:00,54.66916237926483,1,US-GOOG-20200317-093000,2020-03-18 09:30:00-04:00,52.8123,0,Stop Loss at Open,True,0,-0.03396544410874514,,,0,0,False,0,0.738904023444268,-0.1198405524039344,0.4298806817087415,-0.0196608350714615,0.0647653695510444,-0.1427201707590293,3.30050022979054,3.3005002297905395,1
211,MSFT,US,2020-03-18 09:30:00-04:00,2020-03-18 09:30:00-04:00,133.37861577851237,1,US-MSFT-20200318-093000,2020-03-19 09:30:00-04:00,137.9198,1,Take Profit at Open,True,1,0.0340473185673834,,,0,0,False,0,1.0179022639238955,0.0599548497440243,-0.0819929686675381,0.0262467187288586,-0.0666828633204623,0.0665978705766692,10.009044212975745,10.009044212975743,1
212,AAPL,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,60.41191895187915,1,US-AAPL-20200319-093000,2020-03-20 09:30:00-04:00,55.9518,0,Stop loss at daily close,True,0,-0.07382846016581332,,,0,0,False,0,0.9515410906872084,-0.0518307627291578,0.0071135984729553,-0.0312151451399101,-0.0564125611018589,-0.1042467177007522,4.26750940623963,4.26750940623963,1
213,AMZN,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,92.97675,-1,US-AMZN-20200319-093000,2020-03-20 09:30:00-04:00,96.3396,0,Stop Loss at Open,True,0,-0.03616871959925475,,,0,0,False,0,0.6349182282225042,-0.0518307627291578,0.0071135984729553,-0.0312151451399101,-0.0564125611018589,-0.1042467177007522,4.516328169555427,4.516328169555428,1
214,GOOG,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,54.63883702754975,-1,US-GOOG-20200319-093000,2020-03-20 09:30:00-04:00,56.8002,0,Stop Loss at Open,True,0,-0.039557265308565334,,,0,0,False,0,0.753083662736742,-0.0518307627291578,0.0071135984729553,-0.0312151451399101,-0.0564125611018589,-0.1042467177007522,3.3887810639559013,3.3887810639559013,1
215,MSFT,US,2020-03-20 09:30:00-04:00,2020-03-20 09:30:00-04:00,141.0401545519182,-1,US-MSFT-20200320-093000,2020-03-23 09:30:00-04:00,132.4217,1,Take Profit at Open,True,1,0.061106389023032955,,,0,0,False,0,1.0240331084251262,0.0047078080405855,-0.0582079414765039,0.0008799341466505,0.0272252164273405,0.0681928535118647,10.140043800885625,10.140043800885623,3
216,NVDA,US,2020-03-20 09:30:00-04:00,2020-03-20 09:30:00-04:00,54.58315539557734,1,US-NVDA-20200320-093000,2020-03-20 09:30:00-04:00,51.2551,0,Stop loss at daily close,True,0,-0.06097220601224171,,,0,0,False,0,1.20306176523756,0.0047078080405855,-0.0582079414765039,0.0008799341466505,0.0272252164273405,0.0681928535118647,5.379394539035279,5.379394539035279,0
217,NVDA,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,51.24515799638224,-1,US-NVDA-20200323-093000,2020-03-23 09:30:00-04:00,53.0105,0,Stop loss at daily close,True,0,-0.03444895230379402,,,0,0,False,0,1.176344967408951,-0.0433595123084619,-0.0827777650621202,0.0036521199129078,0.0751958087294772,-0.0423707063533057,5.443490678063856,5.443490678063856,0
218,GOOG,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,53.07926839256287,1,US-GOOG-20200323-093000,2020-03-24 09:30:00-04:00,55.1747,1,Take Profit at Open,True,1,0.039477401834926824,,,0,0,False,0,0.7611518621959422,-0.0433595123084619,-0.0827777650621202,0.0036521199129078,0.0751958087294772,-0.0423707063533057,3.526858414089908,3.526858414089908,1
219,MSFT,US,2020-03-24 09:30:00-04:00,2020-03-24 09:30:00-04:00,138.93603642747962,1,US-MSFT-20200324-093000,2020-03-25 09:30:00-04:00,143.8513,1,Take Profit at Open,True,1,0.03537788826361119,,,0,0,False,0,1.0269321636748223,-0.0292938678218044,-0.0673834146161128,0.0559299191374662,0.0412090822194712,-0.0113325805248798,10.01917092740108,10.01917092740108,1
220,NVDA,US,2020-03-24 09:30:00-04:00,2020-03-24 09:30:00-04:00,57.07553614254305,1,US-NVDA-20200324-093000,2020-03-25 09:30:00-04:00,63.225,1,Take Profit at Open,True,1,0.10774255089078794,,,0,0,False,0,1.188427100240151,-0.0292938678218044,-0.0673834146161128,0.0559299191374662,0.0412090822194712,-0.0113325805248798,5.374326824066398,5.374326824066399,1
221,AAPL,US,2020-03-25 09:30:00-04:00,2020-03-25 09:30:00-04:00,61.23241562401883,1,US-AAPL-20200325-093000,2020-03-26 09:30:00-04:00,63.0536,1,Take Profit at Close,True,1,0.029742161197161783,,,0,0,False,0,1.0378631444337725,0.0938277397622755,0.0012988799506288,0.0594766759233407,-0.0186143790534909,0.0939146172741423,4.34983750110461,4.349837501104612,1
222,GOOG,US,2020-03-26 09:30:00-04:00,2020-03-26 09:30:00-04:00,55.57610265254974,-1,US-GOOG-20200326-093000,2020-03-26 09:30:00-04:00,58.102,0,Stop loss at daily close,True,0,-0.04544934291707427,,,0,0,False,0,0.8117417003119928,0.0115350114482219,0.0369710177021258,-0.0168051458645427,-0.0022710227556194,0.0126123584748547,3.48936329262066,3.48936329262066,0
223,MSFT,US,2020-03-27 09:30:00-04:00,2020-03-27 09:30:00-04:00,146.66814934359175,1,US-MSFT-20200327-093000,2020-03-30 09:30:00-04:00,151.0304,1,Take Profit at Close,True,1,0.029742317442003178,,,0,0,False,0,1.095624671917769,0.0624141633038768,-0.0461298002774857,0.010904812978834,0.0049215710745933,0.0629969753140642,10.138549312855153,10.138549312855153,3
224,AMZN,US,2020-03-27 09:30:00-04:00,2020-03-27 09:30:00-04:00,96.56713501739503,1,US-AMZN-20200327-093000,2020-04-06 09:30:00-04:00,99.4393,1,Take Profit at Close,True,1,0.029742675725935086,,,0,0,False,0,0.6580317794023237,0.0624141633038768,-0.0461298002774857,0.010904812978834,0.0049215710745933,0.0629969753140642,4.482152281228679,4.482152281228679,10
225,AAPL,US,2020-03-30 09:30:00-04:00,2020-03-30 09:30:00-04:00,61.19936616637988,-1,US-AAPL-20200330-093000,2020-04-01 09:30:00-04:00,59.3782,1,Take Profit at Close,True,1,0.029757925293356177,,,0,0,False,0,1.0486022504383763,-0.0336873525622525,0.0744262445168417,-0.0158777962302384,0.0266931421481093,-0.0409464876084127,4.104195095206836,4.104195095206837,2
226,NVDA,US,2020-03-30 09:30:00-04:00,2020-03-30 09:30:00-04:00,63.64545131181501,1,US-NVDA-20200330-093000,2020-03-31 09:30:00-04:00,66.5632,1,Take Profit at Open,True,1,0.04584378974532216,,,0,0,False,0,1.3181835510015836,-0.0336873525622525,0.0744262445168417,-0.0158777962302384,0.0266931421481093,-0.0409464876084127,5.375261921322452,5.375261921322454,1
227,GOOG,US,2020-03-30 09:30:00-04:00,2020-03-30 09:30:00-04:00,56.266061901092534,1,US-GOOG-20200330-093000,2020-03-31 09:30:00-04:00,57.9396,1,Take Profit at Close,True,1,0.029743295378469852,,,0,0,False,0,0.846707146778955,-0.0336873525622525,0.0744262445168417,-0.0158777962302384,0.0266931421481093,-0.0409464876084127,3.4616144144263976,3.4616144144263985,1
228,MSFT,US,2020-03-31 09:30:00-04:00,2020-03-31 09:30:00-04:00,154.06193159848115,1,US-MSFT-20200331-093000,2020-04-01 09:30:00-04:00,147.8023,0,Stop Loss at Open,True,0,-0.040630618696869965,,,0,0,False,0,1.103012502995658,0.0335160094837001,-0.1290814611885116,-0.0011700378012791,-0.0082291358483741,0.0232598841702089,9.93708017596746,9.937080175967461,1
229,MSFT,US,2020-04-02 09:30:00-04:00,2020-04-02 09:30:00-04:00,146.77445863379768,1,US-MSFT-20200402-093000,2020-04-06 09:30:00-04:00,154.8737,1,Take Profit at Open,True,1,0.055181544810939794,,,0,0,False,0,1.083258077265874,-0.0441424303316654,0.0657452446315296,-0.0032841184552284,0.0140105437728914,-0.0703408091829567,9.57331421172476,9.57331421172476,4
230,GOOG,US,2020-04-02 09:30:00-04:00,2020-04-02 09:30:00-04:00,54.89926994991303,-1,US-GOOG-20200402-093000,2020-04-06 09:30:00-04:00,56.9142,0,Stop Loss at Open,True,0,-0.03670231046651953,,,0,0,False,0,0.8402083607583716,-0.0441424303316654,0.0657452446315296,-0.0032841184552284,0.0140105437728914,-0.0703408091829567,3.298089810802266,3.2980898108022676,4
231,AAPL,US,2020-04-03 09:30:00-04:00,2020-04-03 09:30:00-04:00,59.29105002169726,1,US-AAPL-20200403-093000,2020-04-06 09:30:00-04:00,61.2384,1,Take Profit at Open,True,1,0.03284391113987889,,,0,0,False,0,0.9888940895844508,0.0228293472348715,-0.1077813070077778,0.0300975804521659,0.0063457042839676,0.0128919751912548,3.707030981186627,3.707030981186628,3
232,NVDA,US,2020-04-06 09:30:00-04:00,2020-04-06 09:30:00-04:00,63.615540658725415,1,US-NVDA-20200406-093000,2020-04-07 09:30:00-04:00,69.0792,1,Take Profit at Open,True,1,0.08588560726985188,,,0,0,False,0,1.3103304326043432,-0.0151371251249494,-0.0807307134682792,0.0049209572739625,0.0023797708201751,-0.0310920031532477,5.0130871726289055,5.0130871726289055,1
233,AAPL,US,2020-04-07 09:30:00-04:00,2020-04-07 09:30:00-04:00,66.09550977921764,-1,US-AAPL-20200407-093000,2020-04-14 09:30:00-04:00,68.3752,0,Stop Loss at Open,True,0,-0.03449084859769357,,,0,0,False,0,1.0195161922555414,0.0703313186527505,-0.0333332817099364,0.0265042848272507,-0.0026112961729217,0.0824390251826501,3.683756818174025,3.6837568181740266,7
234,AMZN,US,2020-04-07 09:30:00-04:00,2020-04-07 09:30:00-04:00,100.88071314239502,1,US-AMZN-20200407-093000,2020-04-13 09:30:00-04:00,103.8812,1,Take Profit at Close,True,1,0.029742918781410072,,,0,0,False,0,0.6442805469754167,0.0703313186527505,-0.0333332817099364,0.0265042848272507,-0.0026112961729217,0.0824390251826501,3.8360863796966655,3.836086379696667,6
235,GOOG,US,2020-04-07 09:30:00-04:00,2020-04-07 09:30:00-04:00,61.065261736869815,1,US-GOOG-20200407-093000,2020-04-14 09:30:00-04:00,62.8815,1,Take Profit at Close,True,1,0.029742577227562832,,,0,0,False,0,0.868521588799174,0.0703313186527505,-0.0333332817099364,0.0265042848272507,-0.0026112961729217,0.0824390251826501,3.2251008222977515,3.2251008222977537,7
236,MSFT,US,2020-04-08 09:30:00-04:00,2020-04-08 09:30:00-04:00,160.04192421725867,-1,US-MSFT-20200408-093000,2020-04-14 09:30:00-04:00,167.8831,0,Stop loss at daily close,True,0,-0.04899451078891593,,,0,0,False,0,1.0898508937555846,-0.0016030527844311,0.0322723039413055,-0.007274866530635,-0.0104727294893873,0.0003424846224939,8.98643829872294,8.98643829872294,6
237,NVDA,US,2020-04-08 09:30:00-04:00,2020-04-08 09:30:00-04:00,65.65181091225509,1,US-NVDA-20200408-093000,2020-04-09 09:30:00-04:00,67.7589,1,Take Profit at Open,True,1,0.032094911906711536,,,0,0,False,0,1.3519143176427533,-0.0016030527844311,0.0322723039413055,-0.007274866530635,-0.0104727294893873,0.0003424846224939,5.124587741478716,5.124587741478716,1
238,NVDA,US,2020-04-13 09:30:00-04:00,2020-04-13 09:30:00-04:00,64.93900276612194,1,US-NVDA-20200413-093000,2020-04-14 09:30:00-04:00,68.5062,1,Take Profit at Open,True,1,0.05493150621245811,,,0,0,False,0,1.3110431431581584,0.0144874101533765,-0.0387543336634418,0.0425122647531617,0.0018168156233853,0.0462127995481289,4.788549126242835,4.788549126242835,1
239,AAPL,US,2020-04-15 09:30:00-04:00,2020-04-15 09:30:00-04:00,68.96124589754675,1,US-AAPL-20200415-093000,2020-04-21 09:30:00-04:00,65.5024,0,Stop loss at daily close,True,0,-0.050156371923521154,,,0,0,False,0,0.8936973481586976,0.030572589146256,-0.0828273014105763,0.0068202097723131,-0.0002440645629417,0.020865578839911,3.288393836827208,3.2883938368272085,6
240,GOOG,US,2020-04-15 09:30:00-04:00,2020-04-15 09:30:00-04:00,62.26492838001251,-1,US-GOOG-20200415-093000,2020-04-17 09:30:00-04:00,64.2586,0,Stop Loss at Open,True,0,-0.03201917470810857,,,0,0,False,0,0.7564568143217937,0.030572589146256,-0.0828273014105763,0.0068202097723131,-0.0002440645629417,0.020865578839911,2.861490480628567,2.861490480628569,2
241,MSFT,US,2020-04-16 09:30:00-04:00,2020-04-16 09:30:00-04:00,168.37874504898483,-1,US-MSFT-20200416-093000,2020-04-17 09:30:00-04:00,173.4888,0,Stop Loss at Open,True,0,-0.03034857487225334,,,0,0,False,0,0.8537270526642684,-0.0220304385294157,0.0815678487278499,-0.0167928506973094,0.0264892461030223,-0.0431170160593602,7.620847569980364,7.620847569980364,1
242,AMZN,US,2020-04-16 09:30:00-04:00,2020-04-16 09:30:00-04:00,117.27067805099486,-1,US-AMZN-20200416-093000,2020-04-21 09:30:00-04:00,120.8607,0,Stop Loss at Open,True,0,-0.03061312519608714,,,0,0,False,0,0.502994188119814,-0.0220304385294157,0.0815678487278499,-0.0167928506973094,0.0264892461030223,-0.0431170160593602,3.9026420155350783,3.9026420155350796,5
243,NVDA,US,2020-04-16 09:30:00-04:00,2020-04-16 09:30:00-04:00,71.55128581810467,1,US-NVDA-20200416-093000,2020-04-17 09:30:00-04:00,74.2358,1,Take Profit at Open,True,1,0.03751874129445846,,,0,0,False,0,1.1698893565811983,-0.0220304385294157,0.0815678487278499,-0.0167928506973094,0.0264892461030223,-0.0431170160593602,4.448672871978375,4.448672871978375,1
244,NVDA,US,2020-04-20 09:30:00-04:00,2020-04-20 09:30:00-04:00,71.55537538526902,-1,US-NVDA-20200420-093000,2020-04-21 09:30:00-04:00,69.4261,1,Take Profit at Close,True,1,0.029757029067411775,,,0,0,False,0,0.9050575024373924,0.0267935948482234,-0.0488655959772491,-0.018135359683463,-0.0134046388337942,0.0432989086110298,4.34813159427948,4.34813159427948,1
245,GOOG,US,2020-04-20 09:30:00-04:00,2020-04-20 09:30:00-04:00,63.565886736869814,1,US-GOOG-20200420-093000,2020-04-21 09:30:00-04:00,60.8018,0,Stop loss at daily close,True,0,-0.043483806783215596,,,0,0,False,0,0.5563209798818727,0.0267935948482234,-0.0488655959772491,-0.018135359683463,-0.0134046388337942,0.0432989086110298,2.645651353695065,2.6456513536950657,1
246,MSFT,US,2020-04-21 09:30:00-04:00,2020-04-21 09:30:00-04:00,167.68974181260808,1,US-MSFT-20200421-093000,2020-04-21 09:30:00-04:00,162.1189,0,Stop loss at daily close,True,0,-0.033221124634048575,,,0,0,False,0,0.5984728566032282,-0.0178810480340146,0.1488859784533107,0.0073407676844059,0.0080447869485238,-0.0128142545869726,6.947238823407075,6.947238823407075,0
247,MSFT,US,2020-04-22 09:30:00-04:00,2020-04-22 09:30:00-04:00,165.56762827931666,-1,US-MSFT-20200422-093000,2020-04-27 09:30:00-04:00,170.6763,0,Stop Loss at Open,True,0,-0.03085549858855789,,,0,0,False,0,0.6233176588999958,-0.0306747956940633,0.0360483219336293,-0.0137517775915604,0.0125916353002304,-0.023290897378539,7.068730094069752,7.068730094069752,5
248,AMZN,US,2020-04-22 09:30:00-04:00,2020-04-22 09:30:00-04:00,118.42038444900514,-1,US-AMZN-20200422-093000,2020-04-27 09:30:00-04:00,122.1905,0,Stop Loss at Open,True,0,-0.03183671095594499,,,0,0,False,0,0.4418733525545909,-0.0306747956940633,0.0360483219336293,-0.0137517775915604,0.0125916353002304,-0.023290897378539,4.386700509763396,4.386700509763398,5
249,NVDA,US,2020-04-22 09:30:00-04:00,2020-04-22 09:30:00-04:00,69.06175223354072,-1,US-NVDA-20200422-093000,2020-04-22 09:30:00-04:00,71.3195,0,Stop loss at daily close,True,0,-0.032691724340043395,,,0,0,False,0,0.8973463120439136,-0.0306747956940633,0.0360483219336293,-0.0137517775915604,0.0125916353002304,-0.023290897378539,4.240068380566286,4.240068380566286,0
250,AAPL,US,2020-04-24 09:30:00-04:00,2020-04-24 09:30:00-04:00,67.65760970360927,-1,US-AAPL-20200424-093000,2020-04-29 09:30:00-04:00,70.2628,0,Stop loss at daily close,True,0,-0.038505503043979906,,,0,0,False,0,0.6041187602890693,-0.0005394221197431,-0.0142924840558283,0.0026610156685269,0.0053081702149782,0.0104368124198148,2.7655539281199912,2.765553928119992,5
251,NVDA,US,2020-04-24 09:30:00-04:00,2020-04-24 09:30:00-04:00,70.6486088282715,-1,US-NVDA-20200424-093000,2020-04-27 09:30:00-04:00,73.5228,0,Stop Loss at Open,True,0,-0.040682912507377364,,,0,0,False,0,0.8981176792342683,-0.0005394221197431,-0.0142924840558283,0.0026610156685269,0.0053081702149782,0.0104368124198148,4.13988625099554,4.13988625099554,3
252,GOOG,US,2020-04-24 09:30:00-04:00,2020-04-24 09:30:00-04:00,63.07426300716401,1,US-GOOG-20200424-093000,2020-04-29 09:30:00-04:00,67.0562,1,Take Profit at Open,True,1,0.06313093174602337,,,0,0,False,0,0.5572014416570539,-0.0005394221197431,-0.0142924840558283,0.0026610156685269,0.0053081702149782,0.0104368124198148,2.5419699347710543,2.541969934771054,5
253,NVDA,US,2020-04-28 09:30:00-04:00,2020-04-28 09:30:00-04:00,75.48141205176127,-1,US-NVDA-20200428-093000,2020-04-30 09:30:00-04:00,73.2353,1,Take Profit at Close,True,1,0.02975715465181023,,,0,0,False,0,0.7044339274659083,0.0147140698047996,-0.0734761861181543,-0.0067304761160066,-0.0186139607772283,0.039600952208789,3.967069665313644,3.9670696653136437,2
254,MSFT,US,2020-04-29 09:30:00-04:00,2020-04-29 09:30:00-04:00,167.33544914553215,-1,US-MSFT-20200429-093000,2020-04-30 09:30:00-04:00,173.9721,0,Stop Loss at Open,True,0,-0.03966075860408959,,,0,0,False,0,0.5123258573906877,-0.0052423806984989,0.0084108973144028,-0.0008178190280367,0.0115115799246918,0.012637650256005,6.319710497296313,6.319710497296313,1
255,AMZN,US,2020-04-29 09:30:00-04:00,2020-04-29 09:30:00-04:00,116.47137841415406,-1,US-AMZN-20200429-093000,2020-04-30 09:30:00-04:00,121.0222,0,Stop Loss at Open,True,0,-0.03907244550385525,,,0,0,False,0,0.41931762114481,-0.0052423806984989,0.0084108973144028,-0.0008178190280367,0.0115115799246918,0.012637650256005,4.0168768263475485,4.0168768263475485,1
256,MSFT,US,2020-05-01 09:30:00-04:00,2020-05-01 09:30:00-04:00,169.9127382467372,1,US-MSFT-20200501-093000,2020-05-06 09:30:00-04:00,175.8945,1,Take Profit at Open,True,1,0.03520490467628406,,,0,0,False,0,0.453022058729673,-0.0092124463039876,0.0934999047852525,-0.0112716173341561,-0.0116767173926437,-0.0368176425132942,6.241331444885424,6.241331444885424,5
257,AMZN,US,2020-05-01 09:30:00-04:00,2020-05-01 09:30:00-04:00,116.81078633880615,-1,US-AMZN-20200501-093000,2020-05-04 09:30:00-04:00,112.8472,1,Take Profit at Open,True,1,0.03393168099485171,,,0,0,False,0,0.4098902157094979,-0.0092124463039876,0.0934999047852525,-0.0112716173341561,-0.0116767173926437,-0.0368176425132942,4.100426943096821,4.100426943096821,3
258,GOOG,US,2020-05-01 09:30:00-04:00,2020-05-01 09:30:00-04:00,66.40839680099488,-1,US-GOOG-20200501-093000,2020-05-07 09:30:00-04:00,68.6452,0,Stop loss at daily close,True,0,-0.033682535744811316,,,0,0,False,0,0.5257621468587269,-0.0092124463039876,0.0934999047852525,-0.0112716173341561,-0.0116767173926437,-0.0368176425132942,2.6139194463783486,2.6139194463783486,6
259,AAPL,US,2020-05-04 09:30:00-04:00,2020-05-04 09:30:00-04:00,70.57917322408416,-1,US-AAPL-20200504-093000,2020-05-06 09:30:00-04:00,73.3714,0,Stop Loss at Open,True,0,-0.03956162488685865,,,0,0,False,0,0.4802070617257532,-0.0280590340784921,0.0890189448022824,0.0061156923920808,0.0085634019494666,-0.0382860943359305,2.5411405887537017,2.541140588753702,2
260,AMZN,US,2020-05-06 09:30:00-04:00,2020-05-06 09:30:00-04:00,116.50111812210085,1,US-AMZN-20200506-093000,2020-05-11 09:30:00-04:00,119.9662,1,Take Profit at Close,True,1,0.029742906624016414,,,0,0,False,0,0.4920317662236063,0.0090405563857973,-0.0656102454896004,-0.0014646434848216,-0.0064012934539561,0.0075476785711872,4.338417851626591,4.33841785162659,5
261,NVDA,US,2020-05-06 09:30:00-04:00,2020-05-06 09:30:00-04:00,74.00628153021437,1,US-NVDA-20200506-093000,2020-05-08 09:30:00-04:00,76.6647,1,Take Profit at Open,True,1,0.03592152469787695,,,0,0,False,0,0.6182462969469433,0.0090405563857973,-0.0656102454896004,-0.0014646434848216,-0.0064012934539561,0.0075476785711872,3.4381390192112957,3.4381390192112953,2
262,AAPL,US,2020-05-08 09:30:00-04:00,2020-05-08 09:30:00-04:00,74.80103583622994,-1,US-AAPL-20200508-093000,2020-05-11 09:30:00-04:00,77.1327,0,Stop loss at daily close,True,0,-0.031171549133023016,,,0,0,False,0,0.3253735542252774,0.0115046307883139,-0.0785462626530951,0.0223251981631324,0.0167068271949404,0.0157718812925393,2.2811797529706714,2.2811797529706714,3
263,MSFT,US,2020-05-08 09:30:00-04:00,2020-05-08 09:30:00-04:00,178.78528317324978,1,US-MSFT-20200508-093000,2020-05-14 09:30:00-04:00,171.5087,0,Stop Loss at Open,True,0,-0.04070012388099354,,,0,0,False,0,0.3660558877721617,0.0115046307883139,-0.0785462626530951,0.0223251981631324,0.0167068271949404,0.0157718812925393,5.508407477217962,5.508407477217962,6
264,GOOG,US,2020-05-08 09:30:00-04:00,2020-05-08 09:30:00-04:00,69.13921264457703,-1,US-GOOG-20200508-093000,2020-05-14 09:30:00-04:00,66.7677,1,Take Profit at Open,True,1,0.03430054456605147,,,0,0,False,0,0.4199627075368856,0.0115046307883139,-0.0785462626530951,0.0223251981631324,0.0167068271949404,0.0157718812925393,2.327960459425248,2.327960459425248,6
265,NVDA,US,2020-05-11 09:30:00-04:00,2020-05-11 09:30:00-04:00,77.79814851965331,-1,US-NVDA-20200511-093000,2020-05-11 09:30:00-04:00,80.4092,0,Stop loss at daily close,True,0,-0.03356187171584278,,,0,0,False,0,0.4800697718321876,0.0168715386387019,-0.1100509202623332,-0.0069113858035733,-0.0130012570477752,0.0364088134052118,3.17876816269035,3.17876816269035,0
