,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_Vola(22)_1d,stat_market_index_change(t_1)_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_ATR_1d,stat_ATR,duration
28,MSFT,US,2019-03-25 09:30:00-04:00,2019-03-25 09:30:00-04:00,111.1299587007367,-1,US-MSFT-20190325-093000,2019-04-04 09:30:00-04:00,114.5623,0,Stop Loss at Open,True,0,-0.030885832581889965,,,0,0,False,0,0.1792378740001008,-0.0189745012394827,0.2090975351332424,0.0042110099554459,0.0155350366232016,-0.0361556755260048,1.861424095791549,1.8614240957915502,10
29,AAPL,US,2019-03-26 09:30:00-04:00,2019-03-26 09:30:00-04:00,46.19812347523337,1,US-AAPL-20190326-093000,2019-04-08 09:30:00-04:00,47.5722,1,Take Profit at Close,True,1,0.02974312420943387,,,0,0,False,0,0.2177260783578147,-0.0008390206584756,-0.0091019188529611,0.0078530413387081,0.0016014423275885,0.004608439494615,0.915805150816511,0.9158051508165098,13
30,NVDA,US,2019-03-26 09:30:00-04:00,2019-03-26 09:30:00-04:00,44.580985274202,1,US-NVDA-20190326-093000,2019-04-03 09:30:00-04:00,45.9266,1,Take Profit at Open,True,1,0.030183602213400995,,,0,0,False,0,0.4274838760168177,-0.0008390206584756,-0.0091019188529611,0.0078530413387081,0.0016014423275885,0.004608439494615,1.5900467879449736,1.5900467879449731,8
31,GOOG,US,2019-03-29 09:30:00-04:00,2019-03-29 09:30:00-04:00,58.75968518161774,1,US-GOOG-20190329-093000,2019-04-04 09:30:00-04:00,60.5073,1,Take Profit at Close,True,1,0.029741732158377533,,,0,0,False,0,0.1924258224192401,0.003589481529391,-0.0475247083487609,-0.0153446638761065,0.0034886634300379,0.0084546982271525,1.0218205592918057,1.021820559291805,6
32,NVDA,US,2019-04-04 09:30:00-04:00,2019-04-04 09:30:00-04:00,46.67131618927497,-1,US-NVDA-20190404-093000,2019-04-26 09:30:00-04:00,44.884,1,Take Profit at Open,True,1,0.03829581711444623,,,0,0,False,0,0.423020983067415,0.0021483768817243,0.028443123069318,-7.750045421506258e-05,-0.0086676684996337,0.0048863647883734,1.4701540737362997,1.4701540737362995,22
33,GOOG,US,2019-04-05 09:30:00-04:00,2019-04-05 09:30:00-04:00,60.73431289958954,-1,US-GOOG-20190405-093000,2019-04-23 09:30:00-04:00,63.2433,0,Stop loss at daily close,True,0,-0.041310866635776405,,,0,0,False,0,0.1892016526399721,0.0020846350796801,-0.0116448216941337,-0.0006977474199765,0.0028335922965019,0.0042154614363443,0.9529515646122482,0.9529515646122468,18
34,MSFT,US,2019-04-08 09:30:00-04:00,2019-04-08 09:30:00-04:00,114.22854630983838,-1,US-MSFT-20190408-093000,2019-04-22 09:30:00-04:00,118.0536,0,Stop loss at daily close,True,0,-0.03348597013382614,,,0,0,False,0,0.1698823416874075,0.004636432770241,-0.0559646710715464,0.0010861322064099,0.0012916943784038,0.0096141400922895,1.6038097308341792,1.6038097308341785,14
35,AAPL,US,2019-04-11 09:30:00-04:00,2019-04-11 09:30:00-04:00,48.38910388949638,-1,US-AAPL-20190411-093000,2019-04-23 09:30:00-04:00,50.0114,0,Stop loss at daily close,True,0,-0.033526062276506924,,,0,0,False,0,0.1856067380654592,0.0034778715639784,-0.0686274202074108,0.0042961070854909,0.0024199586780511,0.0140221034853604,0.8264786887597938,0.8264786887597927,12
36,AMZN,US,2019-04-23 09:30:00-04:00,2019-04-23 09:30:00-04:00,94.58363755798342,1,US-AMZN-20190423-093000,2019-04-26 09:30:00-04:00,97.3968,1,Take Profit at Close,True,1,0.029742590945415894,,,0,0,False,0,0.1563675821482158,0.0010120175614714,0.0272952787048077,0.0012579413123878,-0.0048008251588865,-0.0036467896774708,1.2605768331515257,1.2605768331515264,3
37,AAPL,US,2019-04-24 09:30:00-04:00,2019-04-24 09:30:00-04:00,49.9574942050553,-1,US-AAPL-20190424-093000,2019-04-30 09:30:00-04:00,48.4709,1,Take Profit at Close,True,1,0.02975718115391116,,,0,0,False,0,0.153075396209795,0.008841205788409,-0.011272169280415,-0.0032979593026108,0.0021256976280021,0.0160572332315689,0.7809692032032733,0.7809692032032722,6
38,MSFT,US,2019-04-24 09:30:00-04:00,2019-04-24 09:30:00-04:00,119.98995574100016,1,US-MSFT-20190424-093000,2019-04-25 09:30:00-04:00,124.0011,1,Take Profit at Open,True,1,0.03342900023780274,,,0,0,False,0,0.1360742250435009,0.008841205788409,-0.011272169280415,-0.0032979593026108,0.0021256976280021,0.0160572332315689,1.4468280066027224,1.4468280066027241,1
39,GOOG,US,2019-04-25 09:30:00-04:00,2019-04-25 09:30:00-04:00,63.22268906307221,-1,US-GOOG-20190425-093000,2019-04-30 09:30:00-04:00,59.2648,1,Take Profit at Open,True,1,0.06260235244223383,,,0,0,False,0,0.1223377767204793,-0.0021917631747336,0.0700326245156588,0.0048845433966531,0.0081587003071423,0.0019178968563633,0.7697596128665521,0.769759612866551,5
40,MSFT,US,2019-04-29 09:30:00-04:00,2019-04-29 09:30:00-04:00,123.91042796268273,1,US-MSFT-20190429-093000,2019-05-07 09:30:00-04:00,119.6725,0,Stop loss at daily close,True,0,-0.03420154406987474,,,0,0,False,0,0.1389172824330344,0.0046852921407636,-0.0392453175670696,0.0071327600232466,0.0034036729709374,0.0090695281163195,1.746469224845594,1.7464692248455966,8
41,AMZN,US,2019-05-01 09:30:00-04:00,2019-05-01 09:30:00-04:00,96.67866649436951,1,US-AMZN-20190501-093000,2019-05-13 09:30:00-04:00,91.805,0,Stop Loss at Open,True,0,-0.05041098177179906,,,0,0,False,0,0.1483219020768811,0.0009514170090862,0.0007627939850283,0.0032849001426444,0.0051208639474564,-0.0044733504839898,1.410340257609212,1.410340257609212,12
42,GOOG,US,2019-05-01 09:30:00-04:00,2019-05-01 09:30:00-04:00,59.38764952754975,-1,US-GOOG-20190501-093000,2019-05-13 09:30:00-04:00,57.1123,1,Take Profit at Open,True,1,0.038313513763399955,,,0,0,False,0,0.2937814366688405,0.0009514170090862,0.0007627939850283,0.0032849001426444,0.0051208639474564,-0.0044733504839898,1.1396206100815376,1.1396206100815371,12
43,NVDA,US,2019-05-02 09:30:00-04:00,2019-05-02 09:30:00-04:00,44.921242565107306,1,US-NVDA-20190502-093000,2019-05-07 09:30:00-04:00,42.9748,0,Stop loss at daily close,True,0,-0.04333011408324686,,,0,0,False,0,0.2732838032671707,-0.0075021630814213,0.1280488048650765,-0.0010913816345279,0.0041252243123348,-0.0093199240947122,1.350607327210786,1.3506073272107852,5
44,AAPL,US,2019-05-03 09:30:00-04:00,2019-05-03 09:30:00-04:00,50.83335754614636,1,US-AAPL-20190503-093000,2019-05-06 09:30:00-04:00,49.2179,0,Stop Loss at Open,True,0,-0.031779477573950374,,,0,0,False,0,0.2143566897810351,-0.0021239857917741,-0.0256756830772749,-0.0091306953482676,-0.0047620217138284,0.0039774797395479,0.9776532432085392,0.9776532432085381,3
45,AAPL,US,2019-05-07 09:30:00-04:00,2019-05-07 09:30:00-04:00,49.60093716426192,-1,US-AAPL-20190507-093000,2019-05-10 09:30:00-04:00,47.7698,1,Take Profit at Open,True,1,0.036917390455704566,,,0,0,False,0,0.2228869017990927,-0.0044709884287563,0.1996891777526674,0.0019543465411406,0.0027498107478756,0.0005947639594823,1.0285750579176294,1.028575057917629,3
46,MSFT,US,2019-05-08 09:30:00-04:00,2019-05-08 09:30:00-04:00,119.59628544453231,-1,US-MSFT-20190508-093000,2019-05-16 09:30:00-04:00,123.4404,0,Stop loss at daily close,True,0,-0.03214242433349278,,,0,0,False,0,0.1944492735786274,-0.0165116513924233,0.2512953510290572,0.0014044229513148,0.0076609524249611,-0.0202293045549193,2.0588070128550706,2.0588070128550746,8
47,NVDA,US,2019-05-09 09:30:00-04:00,2019-05-09 09:30:00-04:00,42.5070500361827,1,US-NVDA-20190509-093000,2019-05-13 09:30:00-04:00,40.5892,0,Stop Loss at Open,True,0,-0.04511839881972975,,,0,0,False,0,0.2774621723357169,-0.0016054253132695,0.0041407828659276,-0.0031943713174424,-0.0043214952601532,-0.0046388429693409,1.4380058495667352,1.4380058495667332,4
48,NVDA,US,2019-05-14 09:30:00-04:00,2019-05-14 09:30:00-04:00,39.73268535096719,-1,US-NVDA-20190514-093000,2019-05-20 09:30:00-04:00,37.8897,1,Take Profit at Open,True,1,0.046384615957560174,,,0,0,False,0,0.3299372391224604,-0.0241305571988442,0.2811719491342017,0.0112001438601108,0.0078555617567486,-0.0317802341685127,1.6032713370364324,1.6032713370364313,6
49,AAPL,US,2019-05-15 09:30:00-04:00,2019-05-15 09:30:00-04:00,45.0718144185196,1,US-AAPL-20190515-093000,2019-05-23 09:30:00-04:00,43.4845,0,Stop Loss at Open,True,0,-0.035217451061109066,,,0,0,False,0,0.3195726173911436,0.0080159445431355,-0.121167876572356,-0.0041535455083974,-0.0029427205016202,0.0131714107641167,1.2952450103422215,1.2952450103422215,8
50,GOOG,US,2019-05-16 09:30:00-04:00,2019-05-16 09:30:00-04:00,58.24005457401276,1,US-GOOG-20190516-093000,2019-05-29 09:30:00-04:00,56.3619,0,Stop Loss at Open,True,0,-0.03224850298905473,,,0,0,False,0,0.3430579077975608,0.0058389750746421,-0.0897009401877206,0.0012358829972933,0.0061424397732374,0.0033763824735688,1.3107988462515432,1.310798846251544,13
51,MSFT,US,2019-05-20 09:30:00-04:00,2019-05-20 09:30:00-04:00,121.0724646203666,-1,US-MSFT-20190520-093000,2019-06-03 09:30:00-04:00,117.4697,1,Take Profit at Close,True,1,0.02975709325537715,,,0,0,False,0,0.2423530714911856,-0.0058373333507619,0.043819494961774,-0.0081712062256809,0.0022273153564469,-0.0137936224367812,2.405517790772112,2.4055177907721133,14
52,AMZN,US,2019-05-20 09:30:00-04:00,2019-05-20 09:30:00-04:00,92.65765722084046,1,US-AMZN-20190520-093000,2019-05-31 09:30:00-04:00,89.4781,0,Stop Loss at Open,True,0,-0.03431510483005524,,,0,0,False,0,0.2540402701066072,-0.0058373333507619,0.043819494961774,-0.0081712062256809,0.0022273153564469,-0.0137936224367812,1.979304003240836,1.9793040032408342,11
53,NVDA,US,2019-05-21 09:30:00-04:00,2019-05-21 09:30:00-04:00,38.29955491240252,1,US-NVDA-20190521-093000,2019-05-23 09:30:00-04:00,36.5724,0,Stop loss at daily close,True,0,-0.04509595258620656,,,0,0,False,0,0.3418305370666505,-0.0067493779153879,0.0219297886565699,0.0012553751164672,-0.002063995082849,-0.0070323805538947,1.5504652333457294,1.5504652333457265,2
54,AAPL,US,2019-05-28 09:30:00-04:00,2019-05-28 09:30:00-04:00,43.293331976995674,1,US-AAPL-20190528-093000,2019-06-03 09:30:00-04:00,41.9125,0,Stop loss at daily close,True,0,-0.03189479566343821,,,0,0,False,0,0.3357666432680234,0.0013535590072402,-0.0632387523640357,-0.0014010342152204,0.0008616998039447,0.0084788530734054,1.2451183623378943,1.2451183623378945,6
55,NVDA,US,2019-05-30 09:30:00-04:00,2019-05-30 09:30:00-04:00,34.889399235710755,1,US-NVDA-20190530-093000,2019-05-31 09:30:00-04:00,33.6666,0,Stop loss at daily close,True,0,-0.03504787306452575,,,0,0,False,0,0.3250422285131032,-0.0069119122568113,0.0228571210588728,0.0032118884339502,0.003030703781619,-0.0093549741204642,1.4020474910175338,1.4020474910175311,1
56,GOOG,US,2019-05-31 09:30:00-04:00,2019-05-31 09:30:00-04:00,55.07826502609253,1,US-GOOG-20190531-093000,2019-06-03 09:30:00-04:00,53.2617,0,Stop Loss at Open,True,0,-0.03298152229798745,,,0,0,False,0,0.3402962101883168,0.0020984713906617,-0.0335195750981245,0.0050757458409491,0.0085985079469157,-0.0029664901639975,1.133747997616282,1.1337479976162825,3
57,AMZN,US,2019-06-03 09:30:00-04:00,2019-06-03 09:30:00-04:00,87.97850341415406,-1,US-AMZN-20190603-093000,2019-06-04 09:30:00-04:00,84.9832,1,Take Profit at Open,True,1,0.03404585549783492,,,0,0,False,0,0.243612150447142,-0.0131953728084784,0.0815028849476229,0.0145288428225434,0.012519912182952,-0.0134901608633151,1.7958860399975816,1.7958860399975798,1
58,MSFT,US,2019-06-04 09:30:00-04:00,2019-06-04 09:30:00-04:00,116.1161483060628,1,US-MSFT-20190604-093000,2019-06-05 09:30:00-04:00,119.5701,1,Take Profit at Open,True,1,0.02974566194559915,,,0,0,False,0,0.2362508753261027,-0.0027652403144732,0.0080171850998855,0.01294218234937,0.0066887273125679,0.0030638150136097,2.3361059910909945,2.3361059910909936,1
59,NVDA,US,2019-06-04 09:30:00-04:00,2019-06-04 09:30:00-04:00,33.907193356680615,1,US-NVDA-20190604-093000,2019-06-05 09:30:00-04:00,36.2787,1,Take Profit at Open,True,1,0.0699411071383216,,,0,0,False,0,0.3125299888209265,-0.0027652403144732,0.0080171850998855,0.01294218234937,0.0066887273125679,0.0030638150136097,1.3464128537098925,1.3464128537098905,1
60,AMZN,US,2019-06-05 09:30:00-04:00,2019-06-05 09:30:00-04:00,87.45813335609436,-1,US-AMZN-20190605-093000,2019-06-07 09:30:00-04:00,90.2241,0,Stop loss at daily close,True,0,-0.03162617972468881,,,0,0,False,0,0.2978957478037538,0.0214323705681931,-0.1002121546040522,0.0005292759265373,-0.0114016089889494,0.0262453085331797,2.069356879277048,2.069356879277046,2
61,AAPL,US,2019-06-06 09:30:00-04:00,2019-06-06 09:30:00-04:00,44.2777785428761,-1,US-AAPL-20190606-093000,2019-06-07 09:30:00-04:00,46.0107,0,Stop loss at daily close,True,0,-0.039137497728027104,,,0,0,False,0,0.3169855656496992,0.0081618547814119,-0.051856169497549,0.0037026026323612,-0.0056518765280569,-0.0011733172445914,1.200583141833356,1.2005831418333548,1
62,NVDA,US,2019-06-06 09:30:00-04:00,2019-06-06 09:30:00-04:00,35.17286804571978,1,US-NVDA-20190606-093000,2019-06-10 09:30:00-04:00,36.7235,1,Take Profit at Open,True,1,0.04408602540641886,,,0,0,False,0,0.407812460098795,0.0081618547814119,-0.051856169497549,0.0037026026323612,-0.0056518765280569,-0.0011733172445914,1.4297429271968918,1.42974292719689,4
63,GOOG,US,2019-06-06 09:30:00-04:00,2019-06-06 09:30:00-04:00,52.262562649726874,1,US-GOOG-20190606-093000,2019-06-10 09:30:00-04:00,53.817,1,Take Profit at Close,True,1,0.02974284595822914,,,0,0,False,0,0.2984373152265703,0.0081618547814119,-0.051856169497549,0.0037026026323612,-0.0056518765280569,-0.0011733172445914,1.2927565315253238,1.2927565315253244,4
64,MSFT,US,2019-06-07 09:30:00-04:00,2019-06-07 09:30:00-04:00,123.68934518291498,1,US-MSFT-20190607-093000,2019-06-11 09:30:00-04:00,128.1156,1,Take Profit at Open,True,1,0.03578525547644677,,,0,0,False,0,0.2600775023548002,0.0061355867486876,-0.0099440550587176,0.0070013750025961,0.0032261885370443,-0.0049774685295015,2.4074610673793235,2.407461067379323,4
65,AAPL,US,2019-06-10 09:30:00-04:00,2019-06-10 09:30:00-04:00,46.38912999016922,-1,US-AAPL-20190610-093000,2019-06-18 09:30:00-04:00,48.019,0,Stop loss at daily close,True,0,-0.03513473975856378,,,0,0,False,0,0.3300576560736776,0.0104976974628947,0.0232265489514491,0.0026913693567918,0.0086515582875787,0.0100714172658542,1.204245903817946,1.2042459038179456,8
66,AMZN,US,2019-06-11 09:30:00-04:00,2019-06-11 09:30:00-04:00,94.18603909873963,1,US-AMZN-20190611-093000,2019-07-05 09:30:00-04:00,96.9874,1,Take Profit at Close,True,1,0.029742846477741454,,,0,0,False,0,0.3158162918980661,0.0046600444669098,-0.02208586954156,-0.0123024161949775,-0.0094125806881605,0.0060552723252347,2.2089584473768467,2.2089584473768453,24
67,NVDA,US,2019-06-11 09:30:00-04:00,2019-06-11 09:30:00-04:00,37.48902667999639,-1,US-NVDA-20190611-093000,2019-06-12 09:30:00-04:00,36.3734,1,Take Profit at Close,True,1,0.02975875286171882,,,0,0,False,0,0.421515043790722,0.0046600444669098,-0.02208586954156,-0.0123024161949775,-0.0094125806881605,0.0060552723252347,1.35891817120248,1.3589181712024794,1
68,GOOG,US,2019-06-11 09:30:00-04:00,2019-06-11 09:30:00-04:00,54.685326561927795,-1,US-GOOG-20190611-093000,2019-07-05 09:30:00-04:00,56.5936,0,Stop loss at daily close,True,0,-0.034895529716023624,,,0,0,False,0,0.3153415347213933,0.0046600444669098,-0.02208586954156,-0.0123024161949775,-0.0094125806881605,0.0060552723252347,1.2606748785471933,1.2606748785471944,24
